ID,Phase,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
744,4.745113904,0.010268291,-0.156663851,0.063,-0.065403129,0.997858923,0
745,4.810563751,0.020492612,-0.155656843,0.063,-0.130526192,0.991444861,0
746,4.876013598,0.030629181,-0.153983289,0.063,-0.195090322,0.98078528,0
747,4.941463445,0.04063459,-0.151650355,0.063,-0.258819045,0.965925826,0
748,5.006913292,0.050465996,-0.14866803,0.063,-0.321439465,0.946930129,0
749,5.072363139,0.060081299,-0.145049087,0.063,-0.382683432,0.923879533,0
750,5.137812986,0.069439324,-0.14080902,0.063,-0.44228869,0.896872742,0
751,5.203262833,0.0785,-0.135965988,0.063,-0.5,0.866025404,0
752,5.268712679,0.087224527,-0.130540729,0.063,-0.555570233,0.831469612,0
753,5.334162526,0.095575544,-0.124556474,0.063,-0.608761429,0.79335334,0
754,5.399612373,0.103517293,-0.11803885,0.063,-0.659345815,0.751839807,0
755,5.46506222,0.111015765,-0.111015765,0.063,-0.707106781,0.707106781,0
756,5.530512067,0.11803885,-0.103517293,0.063,-0.751839807,0.659345815,0
757,5.595961914,0.124556474,-0.095575544,0.063,-0.79335334,0.608761429,0
758,5.661411761,0.130540729,-0.087224527,0.063,-0.831469612,0.555570233,0
759,5.726861608,0.135965988,-0.0785,0.063,-0.866025404,0.5,0
760,5.792311455,0.14080902,-0.069439324,0.063,-0.896872742,0.44228869,0
761,5.857761302,0.145049087,-0.060081299,0.063,-0.923879533,0.382683432,0
762,5.923211149,0.14866803,-0.050465996,0.063,-0.946930129,0.321439465,0
763,5.988660996,0.151650355,-0.04063459,0.063,-0.965925826,0.258819045,0
764,6.054110843,0.153983289,-0.030629181,0.063,-0.98078528,0.195090322,0
765,6.11956069,0.155656843,-0.020492612,0.063,-0.991444861,0.130526192,0
766,6.185010537,0.156663851,-0.010268291,0.063,-0.997858923,0.065403129,0
767,6.250460384,0.157,-2.49225E-13,0.063,-1,1.58742E-12,0
768,0,0.157,0,0.072,-1,0,0
769,0.065449847,0.156663851,0.010268291,0.072,-0.997858923,-0.065403129,0
770,0.130899694,0.155656843,0.020492612,0.072,-0.991444861,-0.130526192,0
771,0.196349541,0.153983289,0.030629181,0.072,-0.98078528,-0.195090322,0
772,0.261799388,0.151650355,0.04063459,0.072,-0.965925826,-0.258819045,0
773,0.327249235,0.14866803,0.050465996,0.072,-0.946930129,-0.321439465,0
774,0.392699082,0.145049087,0.060081299,0.072,-0.923879533,-0.382683432,0
775,0.458148929,0.14080902,0.069439324,0.072,-0.896872742,-0.44228869,0
776,0.523598776,0.135965988,0.0785,0.072,-0.866025404,-0.5,0
777,0.589048623,0.130540729,0.087224527,0.072,-0.831469612,-0.555570233,0
778,0.654498469,0.124556474,0.095575544,0.072,-0.79335334,-0.608761429,0
779,0.719948316,0.11803885,0.103517293,0.072,-0.751839807,-0.659345815,0
780,0.785398163,0.111015765,0.111015765,0.072,-0.707106781,-0.707106781,0
781,0.85084801,0.103517293,0.11803885,0.072,-0.659345815,-0.751839807,0
782,0.916297857,0.095575544,0.124556474,0.072,-0.608761429,-0.79335334,0
783,0.981747704,0.087224527,0.130540729,0.072,-0.555570233,-0.831469612,0
784,1.047197551,0.0785,0.135965988,0.072,-0.5,-0.866025404,0
785,1.112647398,0.069439324,0.14080902,0.072,-0.44228869,-0.896872742,0
786,1.178097245,0.060081299,0.145049087,0.072,-0.382683432,-0.923879533,0
787,1.243547092,0.050465996,0.14866803,0.072,-0.321439465,-0.946930129,0
788,1.308996939,0.04063459,0.151650355,0.072,-0.258819045,-0.965925826,0
789,1.374446786,0.030629181,0.153983289,0.072,-0.195090322,-0.98078528,0
790,1.439896633,0.020492612,0.155656843,0.072,-0.130526192,-0.991444861,0
791,1.50534648,0.010268291,0.156663851,0.072,-0.065403129,-0.997858923,0
792,1.570796327,6.22714E-14,0.157,0.072,-3.96633E-13,-1,0
793,1.636246174,-0.010268291,0.156663851,0.072,0.065403129,-0.997858923,0
794,1.701696021,-0.020492612,0.155656843,0.072,0.130526192,-0.991444861,0
795,1.767145868,-0.030629181,0.153983289,0.072,0.195090322,-0.98078528,0
796,1.832595715,-0.04063459,0.151650355,0.072,0.258819045,-0.965925826,0
797,1.898045562,-0.050465996,0.14866803,0.072,0.321439465,-0.946930129,0
798,1.963495408,-0.060081299,0.145049087,0.072,0.382683432,-0.923879533,0
799,2.028945255,-0.069439324,0.14080902,0.072,0.44228869,-0.896872742,0
800,2.094395102,-0.0785,0.135965988,0.072,0.5,-0.866025404,0
801,2.159844949,-0.087224527,0.130540729,0.072,0.555570233,-0.831469612,0
802,2.225294796,-0.095575544,0.124556474,0.072,0.608761429,-0.79335334,0
803,2.290744643,-0.103517293,0.11803885,0.072,0.659345815,-0.751839807,0
804,2.35619449,-0.111015765,0.111015765,0.072,0.707106781,-0.707106781,0
805,2.421644337,-0.11803885,0.103517293,0.072,0.751839807,-0.659345815,0
806,2.487094184,-0.124556474,0.095575544,0.072,0.79335334,-0.608761429,0
807,2.552544031,-0.130540729,0.087224527,0.072,0.831469612,-0.555570233,0
808,2.617993878,-0.135965988,0.0785,0.072,0.866025404,-0.5,0
809,2.683443725,-0.14080902,0.069439324,0.072,0.896872742,-0.44228869,0
810,2.748893572,-0.145049087,0.060081299,0.072,0.923879533,-0.382683432,0
811,2.814343419,-0.14866803,0.050465996,0.072,0.946930129,-0.321439465,0
812,2.879793266,-0.151650355,0.04063459,0.072,0.965925826,-0.258819045,0
813,2.945243113,-0.153983289,0.030629181,0.072,0.98078528,-0.195090322,0
814,3.01069296,-0.155656843,0.020492612,0.072,0.991444861,-0.130526192,0
815,3.076142807,-0.156663851,0.010268291,0.072,0.997858923,-0.065403129,0
816,3.141592654,-0.157,1.24543E-13,0.072,1,-7.93266E-13,0
817,3.207042501,-0.156663851,-0.010268291,0.072,0.997858923,0.065403129,0
818,3.272492347,-0.155656843,-0.020492612,0.072,0.991444861,0.130526192,0
819,3.337942194,-0.153983289,-0.030629181,0.072,0.98078528,0.195090322,0
820,3.403392041,-0.151650355,-0.04063459,0.072,0.965925826,0.258819045,0
821,3.468841888,-0.14866803,-0.050465996,0.072,0.946930129,0.321439465,0
822,3.534291735,-0.145049087,-0.060081299,0.072,0.923879533,0.382683432,0
823,3.599741582,-0.14080902,-0.069439324,0.072,0.896872742,0.44228869,0
824,3.665191429,-0.135965988,-0.0785,0.072,0.866025404,0.5,0
825,3.730641276,-0.130540729,-0.087224527,0.072,0.831469612,0.555570233,0
826,3.796091123,-0.124556474,-0.095575544,0.072,0.79335334,0.608761429,0
827,3.86154097,-0.11803885,-0.103517293,0.072,0.751839807,0.659345815,0
828,3.926990817,-0.111015765,-0.111015765,0.072,0.707106781,0.707106781,0
829,3.992440664,-0.103517293,-0.11803885,0.072,0.659345815,0.751839807,0
830,4.057890511,-0.095575544,-0.124556474,0.072,0.608761429,0.79335334,0
831,4.123340358,-0.087224527,-0.130540729,0.072,0.555570233,0.831469612,0
832,4.188790205,-0.0785,-0.135965988,0.072,0.5,0.866025404,0
833,4.254240052,-0.069439324,-0.14080902,0.072,0.44228869,0.896872742,0
834,4.319689899,-0.060081299,-0.145049087,0.072,0.382683432,0.923879533,0
835,4.385139746,-0.050465996,-0.14866803,0.072,0.321439465,0.946930129,0
836,4.450589593,-0.04063459,-0.151650355,0.072,0.258819045,0.965925826,0
837,4.51603944,-0.030629181,-0.153983289,0.072,0.195090322,0.98078528,0
838,4.581489286,-0.020492612,-0.155656843,0.072,0.130526192,0.991444861,0
839,4.646939133,-0.010268291,-0.156663851,0.072,0.065403129,0.997858923,0
840,4.71238898,-1.86884E-13,-0.157,0.072,1.19034E-12,1,0
841,4.777838827,0.010268291,-0.156663851,0.072,-0.065403129,0.997858923,0
842,4.843288674,0.020492612,-0.155656843,0.072,-0.130526192,0.991444861,0
843,4.908738521,0.030629181,-0.153983289,0.072,-0.195090322,0.98078528,0
844,4.974188368,0.04063459,-0.151650355,0.072,-0.258819045,0.965925826,0
845,5.039638215,0.050465996,-0.14866803,0.072,-0.321439465,0.946930129,0
846,5.105088062,0.060081299,-0.145049087,0.072,-0.382683432,0.923879533,0
847,5.170537909,0.069439324,-0.14080902,0.072,-0.44228869,0.896872742,0
848,5.235987756,0.0785,-0.135965988,0.072,-0.5,0.866025404,0
849,5.301437603,0.087224527,-0.130540729,0.072,-0.555570233,0.831469612,0
850,5.36688745,0.095575544,-0.124556474,0.072,-0.608761429,0.79335334,0
851,5.432337297,0.103517293,-0.11803885,0.072,-0.659345815,0.751839807,0
852,5.497787144,0.111015765,-0.111015765,0.072,-0.707106781,0.707106781,0
853,5.563236991,0.11803885,-0.103517293,0.072,-0.751839807,0.659345815,0
854,5.628686838,0.124556474,-0.095575544,0.072,-0.79335334,0.608761429,0
855,5.694136685,0.130540729,-0.087224527,0.072,-0.831469612,0.555570233,0
856,5.759586532,0.135965988,-0.0785,0.072,-0.866025404,0.5,0
857,5.825036379,0.14080902,-0.069439324,0.072,-0.896872742,0.44228869,0
858,5.890486225,0.145049087,-0.060081299,0.072,-0.923879533,0.382683432,0
859,5.955936072,0.14866803,-0.050465996,0.072,-0.946930129,0.321439465,0
860,6.021385919,0.151650355,-0.04063459,0.072,-0.965925826,0.258819045,0
861,6.086835766,0.153983289,-0.030629181,0.072,-0.98078528,0.195090322,0
862,6.152285613,0.155656843,-0.020492612,0.072,-0.991444861,0.130526192,0
863,6.21773546,0.156663851,-0.010268291,0.072,-0.997858923,0.065403129,0
864,0.032724923,0.156663851,0.010268291,0.081,-0.997858923,-0.065403129,0
865,0.09817477,0.155656843,0.020492612,0.081,-0.991444861,-0.130526192,0
866,0.163624617,0.153983289,0.030629181,0.081,-0.98078528,-0.195090322,0
867,0.229074464,0.151650355,0.04063459,0.081,-0.965925826,-0.258819045,0
868,0.294524311,0.14866803,0.050465996,0.081,-0.946930129,-0.321439465,0
869,0.359974158,0.145049087,0.060081299,0.081,-0.923879533,-0.382683432,0
870,0.425424005,0.14080902,0.069439324,0.081,-0.896872742,-0.44228869,0
871,0.490873852,0.135965988,0.0785,0.081,-0.866025404,-0.5,0
872,0.556323699,0.130540729,0.087224527,0.081,-0.831469612,-0.555570233,0
873,0.621773546,0.124556474,0.095575544,0.081,-0.79335334,-0.608761429,0
874,0.687223393,0.11803885,0.103517293,0.081,-0.751839807,-0.659345815,0
875,0.75267324,0.111015765,0.111015765,0.081,-0.707106781,-0.707106781,0
876,0.818123087,0.103517293,0.11803885,0.081,-0.659345815,-0.751839807,0
877,0.883572934,0.095575544,0.124556474,0.081,-0.608761429,-0.79335334,0
878,0.949022781,0.087224527,0.130540729,0.081,-0.555570233,-0.831469612,0
879,1.014472628,0.0785,0.135965988,0.081,-0.5,-0.866025404,0
880,1.079922475,0.069439324,0.14080902,0.081,-0.44228869,-0.896872742,0
881,1.145372322,0.060081299,0.145049087,0.081,-0.382683432,-0.923879533,0
882,1.210822169,0.050465996,0.14866803,0.081,-0.321439465,-0.946930129,0
883,1.276272016,0.04063459,0.151650355,0.081,-0.258819045,-0.965925826,0
884,1.341721862,0.030629181,0.153983289,0.081,-0.195090322,-0.98078528,0
885,1.407171709,0.020492612,0.155656843,0.081,-0.130526192,-0.991444861,0
886,1.472621556,0.010268291,0.156663851,0.081,-0.065403129,-0.997858923,0
887,1.538071403,6.22714E-14,0.157,0.081,-3.96633E-13,-1,0
888,1.60352125,-0.010268291,0.156663851,0.081,0.065403129,-0.997858923,0
889,1.668971097,-0.020492612,0.155656843,0.081,0.130526192,-0.991444861,0
890,1.734420944,-0.030629181,0.153983289,0.081,0.195090322,-0.98078528,0
891,1.799870791,-0.04063459,0.151650355,0.081,0.258819045,-0.965925826,0
892,1.865320638,-0.050465996,0.14866803,0.081,0.321439465,-0.946930129,0
893,1.930770485,-0.060081299,0.145049087,0.081,0.382683432,-0.923879533,0
894,1.996220332,-0.069439324,0.14080902,0.081,0.44228869,-0.896872742,0
895,2.061670179,-0.0785,0.135965988,0.081,0.5,-0.866025404,0
896,2.127120026,-0.087224527,0.130540729,0.081,0.555570233,-0.831469612,0
897,2.192569873,-0.095575544,0.124556474,0.081,0.608761429,-0.79335334,0
898,2.25801972,-0.103517293,0.11803885,0.081,0.659345815,-0.751839807,0
899,2.323469567,-0.111015765,0.111015765,0.081,0.707106781,-0.707106781,0
900,2.388919414,-0.11803885,0.103517293,0.081,0.751839807,-0.659345815,0
901,2.454369261,-0.124556474,0.095575544,0.081,0.79335334,-0.608761429,0
902,2.519819108,-0.130540729,0.087224527,0.081,0.831469612,-0.555570233,0
903,2.585268955,-0.135965988,0.0785,0.081,0.866025404,-0.5,0
904,2.650718801,-0.14080902,0.069439324,0.081,0.896872742,-0.44228869,0
905,2.716168648,-0.145049087,0.060081299,0.081,0.923879533,-0.382683432,0
906,2.781618495,-0.14866803,0.050465996,0.081,0.946930129,-0.321439465,0
907,2.847068342,-0.151650355,0.04063459,0.081,0.965925826,-0.258819045,0
908,2.912518189,-0.153983289,0.030629181,0.081,0.98078528,-0.195090322,0
909,2.977968036,-0.155656843,0.020492612,0.081,0.991444861,-0.130526192,0
910,3.043417883,-0.156663851,0.010268291,0.081,0.997858923,-0.065403129,0
911,3.10886773,-0.157,1.24543E-13,0.081,1,-7.93266E-13,0
912,3.174317577,-0.156663851,-0.010268291,0.081,0.997858923,0.065403129,0
913,3.239767424,-0.155656843,-0.020492612,0.081,0.991444861,0.130526192,0
914,3.305217271,-0.153983289,-0.030629181,0.081,0.98078528,0.195090322,0
915,3.370667118,-0.151650355,-0.04063459,0.081,0.965925826,0.258819045,0
916,3.436116965,-0.14866803,-0.050465996,0.081,0.946930129,0.321439465,0
917,3.501566812,-0.145049087,-0.060081299,0.081,0.923879533,0.382683432,0
918,3.567016659,-0.14080902,-0.069439324,0.081,0.896872742,0.44228869,0
919,3.632466506,-0.135965988,-0.0785,0.081,0.866025404,0.5,0
920,3.697916353,-0.130540729,-0.087224527,0.081,0.831469612,0.555570233,0
921,3.7633662,-0.124556474,-0.095575544,0.081,0.79335334,0.608761429,0
922,3.828816047,-0.11803885,-0.103517293,0.081,0.751839807,0.659345815,0
923,3.894265894,-0.111015765,-0.111015765,0.081,0.707106781,0.707106781,0
924,3.95971574,-0.103517293,-0.11803885,0.081,0.659345815,0.751839807,0
925,4.025165587,-0.095575544,-0.124556474,0.081,0.608761429,0.79335334,0
926,4.090615434,-0.087224527,-0.130540729,0.081,0.555570233,0.831469612,0
927,4.156065281,-0.0785,-0.135965988,0.081,0.5,0.866025404,0
928,4.221515128,-0.069439324,-0.14080902,0.081,0.44228869,0.896872742,0
929,4.286964975,-0.060081299,-0.145049087,0.081,0.382683432,0.923879533,0
930,4.352414822,-0.050465996,-0.14866803,0.081,0.321439465,0.946930129,0
931,4.417864669,-0.04063459,-0.151650355,0.081,0.258819045,0.965925826,0
932,4.483314516,-0.030629181,-0.153983289,0.081,0.195090322,0.98078528,0
933,4.548764363,-0.020492612,-0.155656843,0.081,0.130526192,0.991444861,0
934,4.61421421,-0.010268291,-0.156663851,0.081,0.065403129,0.997858923,0
935,4.679664057,-1.86884E-13,-0.157,0.081,1.19034E-12,1,0
936,4.745113904,0.010268291,-0.156663851,0.081,-0.065403129,0.997858923,0
937,4.810563751,0.020492612,-0.155656843,0.081,-0.130526192,0.991444861,0
938,4.876013598,0.030629181,-0.153983289,0.081,-0.195090322,0.98078528,0
939,4.941463445,0.04063459,-0.151650355,0.081,-0.258819045,0.965925826,0
940,5.006913292,0.050465996,-0.14866803,0.081,-0.321439465,0.946930129,0
941,5.072363139,0.060081299,-0.145049087,0.081,-0.382683432,0.923879533,0
942,5.137812986,0.069439324,-0.14080902,0.081,-0.44228869,0.896872742,0
943,5.203262833,0.0785,-0.135965988,0.081,-0.5,0.866025404,0
944,5.268712679,0.087224527,-0.130540729,0.081,-0.555570233,0.831469612,0
945,5.334162526,0.095575544,-0.124556474,0.081,-0.608761429,0.79335334,0
946,5.399612373,0.103517293,-0.11803885,0.081,-0.659345815,0.751839807,0
947,5.46506222,0.111015765,-0.111015765,0.081,-0.707106781,0.707106781,0
948,5.530512067,0.11803885,-0.103517293,0.081,-0.751839807,0.659345815,0
949,5.595961914,0.124556474,-0.095575544,0.081,-0.79335334,0.608761429,0
950,5.661411761,0.130540729,-0.087224527,0.081,-0.831469612,0.555570233,0
951,5.726861608,0.135965988,-0.0785,0.081,-0.866025404,0.5,0
952,5.792311455,0.14080902,-0.069439324,0.081,-0.896872742,0.44228869,0
953,5.857761302,0.145049087,-0.060081299,0.081,-0.923879533,0.382683432,0
954,5.923211149,0.14866803,-0.050465996,0.081,-0.946930129,0.321439465,0
955,5.988660996,0.151650355,-0.04063459,0.081,-0.965925826,0.258819045,0
956,6.054110843,0.153983289,-0.030629181,0.081,-0.98078528,0.195090322,0
957,6.11956069,0.155656843,-0.020492612,0.081,-0.991444861,0.130526192,0
958,6.185010537,0.156663851,-0.010268291,0.081,-0.997858923,0.065403129,0
959,6.250460384,0.157,-2.49225E-13,0.081,-1,1.58742E-12,0
960,0,0.157,0,0.09,-1,0,0
961,0.065449847,0.156663851,0.010268291,0.09,-0.997858923,-0.065403129,0
962,0.130899694,0.155656843,0.020492612,0.09,-0.991444861,-0.130526192,0
963,0.196349541,0.153983289,0.030629181,0.09,-0.98078528,-0.195090322,0
964,0.261799388,0.151650355,0.04063459,0.09,-0.965925826,-0.258819045,0
965,0.327249235,0.14866803,0.050465996,0.09,-0.946930129,-0.321439465,0
966,0.392699082,0.145049087,0.060081299,0.09,-0.923879533,-0.382683432,0
967,0.458148929,0.14080902,0.069439324,0.09,-0.896872742,-0.44228869,0
968,0.523598776,0.135965988,0.0785,0.09,-0.866025404,-0.5,0
969,0.589048623,0.130540729,0.087224527,0.09,-0.831469612,-0.555570233,0
970,0.654498469,0.124556474,0.095575544,0.09,-0.79335334,-0.608761429,0
971,0.719948316,0.11803885,0.103517293,0.09,-0.751839807,-0.659345815,0
972,0.785398163,0.111015765,0.111015765,0.09,-0.707106781,-0.707106781,0
973,0.85084801,0.103517293,0.11803885,0.09,-0.659345815,-0.751839807,0
974,0.916297857,0.095575544,0.124556474,0.09,-0.608761429,-0.79335334,0
975,0.981747704,0.087224527,0.130540729,0.09,-0.555570233,-0.831469612,0
976,1.047197551,0.0785,0.135965988,0.09,-0.5,-0.866025404,0
977,1.112647398,0.069439324,0.14080902,0.09,-0.44228869,-0.896872742,0
978,1.178097245,0.060081299,0.145049087,0.09,-0.382683432,-0.923879533,0
979,1.243547092,0.050465996,0.14866803,0.09,-0.321439465,-0.946930129,0
980,1.308996939,0.04063459,0.151650355,0.09,-0.258819045,-0.965925826,0
981,1.374446786,0.030629181,0.153983289,0.09,-0.195090322,-0.98078528,0
982,1.439896633,0.020492612,0.155656843,0.09,-0.130526192,-0.991444861,0
983,1.50534648,0.010268291,0.156663851,0.09,-0.065403129,-0.997858923,0
984,1.570796327,6.22714E-14,0.157,0.09,-3.96633E-13,-1,0
985,1.636246174,-0.010268291,0.156663851,0.09,0.065403129,-0.997858923,0
986,1.701696021,-0.020492612,0.155656843,0.09,0.130526192,-0.991444861,0
987,1.767145868,-0.030629181,0.153983289,0.09,0.195090322,-0.98078528,0
988,1.832595715,-0.04063459,0.151650355,0.09,0.258819045,-0.965925826,0
989,1.898045562,-0.050465996,0.14866803,0.09,0.321439465,-0.946930129,0
990,1.963495408,-0.060081299,0.145049087,0.09,0.382683432,-0.923879533,0
991,2.028945255,-0.069439324,0.14080902,0.09,0.44228869,-0.896872742,0
992,2.094395102,-0.0785,0.135965988,0.09,0.5,-0.866025404,0
993,2.159844949,-0.087224527,0.130540729,0.09,0.555570233,-0.831469612,0
994,2.225294796,-0.095575544,0.124556474,0.09,0.608761429,-0.79335334,0
995,2.290744643,-0.103517293,0.11803885,0.09,0.659345815,-0.751839807,0
996,2.35619449,-0.111015765,0.111015765,0.09,0.707106781,-0.707106781,0
997,2.421644337,-0.11803885,0.103517293,0.09,0.751839807,-0.659345815,0
998,2.487094184,-0.124556474,0.095575544,0.09,0.79335334,-0.608761429,0
999,2.552544031,-0.130540729,0.087224527,0.09,0.831469612,-0.555570233,0
1000,2.617993878,-0.135965988,0.0785,0.09,0.866025404,-0.5,0
1001,2.683443725,-0.14080902,0.069439324,0.09,0.896872742,-0.44228869,0
1002,2.748893572,-0.145049087,0.060081299,0.09,0.923879533,-0.382683432,0
1003,2.814343419,-0.14866803,0.050465996,0.09,0.946930129,-0.321439465,0
1004,2.879793266,-0.151650355,0.04063459,0.09,0.965925826,-0.258819045,0
1005,2.945243113,-0.153983289,0.030629181,0.09,0.98078528,-0.195090322,0
1006,3.01069296,-0.155656843,0.020492612,0.09,0.991444861,-0.130526192,0
1007,3.076142807,-0.156663851,0.010268291,0.09,0.997858923,-0.065403129,0
1008,3.141592654,-0.157,1.24543E-13,0.09,1,-7.93266E-13,0
1009,3.207042501,-0.156663851,-0.010268291,0.09,0.997858923,0.065403129,0
1010,3.272492347,-0.155656843,-0.020492612,0.09,0.991444861,0.130526192,0
1011,3.337942194,-0.153983289,-0.030629181,0.09,0.98078528,0.195090322,0
1012,3.403392041,-0.151650355,-0.04063459,0.09,0.965925826,0.258819045,0
1013,3.468841888,-0.14866803,-0.050465996,0.09,0.946930129,0.321439465,0
1014,3.534291735,-0.145049087,-0.060081299,0.09,0.923879533,0.382683432,0
1015,3.599741582,-0.14080902,-0.069439324,0.09,0.896872742,0.44228869,0
1016,3.665191429,-0.135965988,-0.0785,0.09,0.866025404,0.5,0
1017,3.730641276,-0.130540729,-0.087224527,0.09,0.831469612,0.555570233,0
1018,3.796091123,-0.124556474,-0.095575544,0.09,0.79335334,0.608761429,0
1019,3.86154097,-0.11803885,-0.103517293,0.09,0.751839807,0.659345815,0
1020,3.926990817,-0.111015765,-0.111015765,0.09,0.707106781,0.707106781,0
1021,3.992440664,-0.103517293,-0.11803885,0.09,0.659345815,0.751839807,0
1022,4.057890511,-0.095575544,-0.124556474,0.09,0.608761429,0.79335334,0
1023,4.123340358,-0.087224527,-0.130540729,0.09,0.555570233,0.831469612,0
1024,4.188790205,-0.0785,-0.135965988,0.09,0.5,0.866025404,0
1025,4.254240052,-0.069439324,-0.14080902,0.09,0.44228869,0.896872742,0
1026,4.319689899,-0.060081299,-0.145049087,0.09,0.382683432,0.923879533,0
1027,4.385139746,-0.050465996,-0.14866803,0.09,0.321439465,0.946930129,0
1028,4.450589593,-0.04063459,-0.151650355,0.09,0.258819045,0.965925826,0
1029,4.51603944,-0.030629181,-0.153983289,0.09,0.195090322,0.98078528,0
1030,4.581489286,-0.020492612,-0.155656843,0.09,0.130526192,0.991444861,0
1031,4.646939133,-0.010268291,-0.156663851,0.09,0.065403129,0.997858923,0
1032,4.71238898,-1.86884E-13,-0.157,0.09,1.19034E-12,1,0
1033,4.777838827,0.010268291,-0.156663851,0.09,-0.065403129,0.997858923,0
1034,4.843288674,0.020492612,-0.155656843,0.09,-0.130526192,0.991444861,0
1035,4.908738521,0.030629181,-0.153983289,0.09,-0.195090322,0.98078528,0
1036,4.974188368,0.04063459,-0.151650355,0.09,-0.258819045,0.965925826,0
1037,5.039638215,0.050465996,-0.14866803,0.09,-0.321439465,0.946930129,0
1038,5.105088062,0.060081299,-0.145049087,0.09,-0.382683432,0.923879533,0
1039,5.170537909,0.069439324,-0.14080902,0.09,-0.44228869,0.896872742,0
1040,5.235987756,0.0785,-0.135965988,0.09,-0.5,0.866025404,0
1041,5.301437603,0.087224527,-0.130540729,0.09,-0.555570233,0.831469612,0
1042,5.36688745,0.095575544,-0.124556474,0.09,-0.608761429,0.79335334,0
1043,5.432337297,0.103517293,-0.11803885,0.09,-0.659345815,0.751839807,0
1044,5.497787144,0.111015765,-0.111015765,0.09,-0.707106781,0.707106781,0
1045,5.563236991,0.11803885,-0.103517293,0.09,-0.751839807,0.659345815,0
1046,5.628686838,0.124556474,-0.095575544,0.09,-0.79335334,0.608761429,0
1047,5.694136685,0.130540729,-0.087224527,0.09,-0.831469612,0.555570233,0
1048,5.759586532,0.135965988,-0.0785,0.09,-0.866025404,0.5,0
1049,5.825036379,0.14080902,-0.069439324,0.09,-0.896872742,0.44228869,0
1050,5.890486225,0.145049087,-0.060081299,0.09,-0.923879533,0.382683432,0
1051,5.955936072,0.14866803,-0.050465996,0.09,-0.946930129,0.321439465,0
1052,6.021385919,0.151650355,-0.04063459,0.09,-0.965925826,0.258819045,0
1053,6.086835766,0.153983289,-0.030629181,0.09,-0.98078528,0.195090322,0
1054,6.152285613,0.155656843,-0.020492612,0.09,-0.991444861,0.130526192,0
1055,6.21773546,0.156663851,-0.010268291,0.09,-0.997858923,0.065403129,0
1056,0.032724923,0.156663851,0.010268291,0.099,-0.997858923,-0.065403129,0
1057,0.09817477,0.155656843,0.020492612,0.099,-0.991444861,-0.130526192,0
1058,0.163624617,0.153983289,0.030629181,0.099,-0.98078528,-0.195090322,0
1059,0.229074464,0.151650355,0.04063459,0.099,-0.965925826,-0.258819045,0
1060,0.294524311,0.14866803,0.050465996,0.099,-0.946930129,-0.321439465,0
1061,0.359974158,0.145049087,0.060081299,0.099,-0.923879533,-0.382683432,0
1062,0.425424005,0.14080902,0.069439324,0.099,-0.896872742,-0.44228869,0
1063,0.490873852,0.135965988,0.0785,0.099,-0.866025404,-0.5,0
1064,0.556323699,0.130540729,0.087224527,0.099,-0.831469612,-0.555570233,0
1065,0.621773546,0.124556474,0.095575544,0.099,-0.79335334,-0.608761429,0
1066,0.687223393,0.11803885,0.103517293,0.099,-0.751839807,-0.659345815,0
1067,0.75267324,0.111015765,0.111015765,0.099,-0.707106781,-0.707106781,0
1068,0.818123087,0.103517293,0.11803885,0.099,-0.659345815,-0.751839807,0
1069,0.883572934,0.095575544,0.124556474,0.099,-0.608761429,-0.79335334,0
1070,0.949022781,0.087224527,0.130540729,0.099,-0.555570233,-0.831469612,0
1071,1.014472628,0.0785,0.135965988,0.099,-0.5,-0.866025404,0
1072,1.079922475,0.069439324,0.14080902,0.099,-0.44228869,-0.896872742,0
1073,1.145372322,0.060081299,0.145049087,0.099,-0.382683432,-0.923879533,0
1074,1.210822169,0.050465996,0.14866803,0.099,-0.321439465,-0.946930129,0
1075,1.276272016,0.04063459,0.151650355,0.099,-0.258819045,-0.965925826,0
1076,1.341721862,0.030629181,0.153983289,0.099,-0.195090322,-0.98078528,0
1077,1.407171709,0.020492612,0.155656843,0.099,-0.130526192,-0.991444861,0
1078,1.472621556,0.010268291,0.156663851,0.099,-0.065403129,-0.997858923,0
1079,1.538071403,6.22714E-14,0.157,0.099,-3.96633E-13,-1,0
1080,1.60352125,-0.010268291,0.156663851,0.099,0.065403129,-0.997858923,0
1081,1.668971097,-0.020492612,0.155656843,0.099,0.130526192,-0.991444861,0
1082,1.734420944,-0.030629181,0.153983289,0.099,0.195090322,-0.98078528,0
1083,1.799870791,-0.04063459,0.151650355,0.099,0.258819045,-0.965925826,0
1084,1.865320638,-0.050465996,0.14866803,0.099,0.321439465,-0.946930129,0
1085,1.930770485,-0.060081299,0.145049087,0.099,0.382683432,-0.923879533,0
1086,1.996220332,-0.069439324,0.14080902,0.099,0.44228869,-0.896872742,0
1087,2.061670179,-0.0785,0.135965988,0.099,0.5,-0.866025404,0
1088,2.127120026,-0.087224527,0.130540729,0.099,0.555570233,-0.831469612,0
1089,2.192569873,-0.095575544,0.124556474,0.099,0.608761429,-0.79335334,0
1090,2.25801972,-0.103517293,0.11803885,0.099,0.659345815,-0.751839807,0
1091,2.323469567,-0.111015765,0.111015765,0.099,0.707106781,-0.707106781,0
1092,2.388919414,-0.11803885,0.103517293,0.099,0.751839807,-0.659345815,0
1093,2.454369261,-0.124556474,0.095575544,0.099,0.79335334,-0.608761429,0
